epoch,train_loss,val_loss,val_ppl,val_bleu,lr
61,2.0317215634923844,2.396738722920418,10.987285305349065,,0.00019801587558358072
62,2.0217924954162703,2.386930398643017,10.880045230595613,,0.00018951341788160127
63,2.0109709995902247,2.3761350959539413,10.763223546298853,,0.00018108465498103523
64,2.000048272518648,2.3687170445919037,10.683676806881744,,0.00017273985603112577
65,1.9910093241681655,2.3698301762342453,10.69557576691787,,0.00016448918788397547
66,1.9813665605874524,2.363848838955164,10.631792864547904,,0.00015634270270780356
67,1.9718312891200185,2.3585752360522747,10.57587259109203,,0.00014831032573992757
68,1.962568829043044,2.356539949774742,10.554369552576887,,0.00014040184319438978
69,1.9528217329126265,2.3508119247853756,10.494086675769807,,0.0001326268903389639
70,1.9450834288986192,2.34998120367527,10.485372636406323,28.64312587928514,0.00012499493975606435
71,1.9377891562051244,2.3451884277164936,10.435238830532853,,0.00011751528980186458
72,1.9291420864562194,2.3425201177597046,10.407431494654205,,0.00011019705327768205
73,1.9215661096904013,2.336172081530094,10.34157399651894,,0.00010304914632743363
74,1.9137823070502944,2.3374006636440754,10.354287277417104,,9.60802775746873e-05
75,1.9066285841787856,2.3332922123372555,10.311834459702945,,8.929893751254668e-05
76,1.900538910490771,2.3307922072708607,10.286087019086036,,8.271338815929184e-05
77,1.8939693408707778,2.3272445797920227,10.24966046625165,,7.633165299238373e-05
78,1.8882346936605043,2.3286255598068237,10.263824820608107,,7.016150717309231e-05
79,1.8821491260702412,2.3249798864126205,10.226474392636112,,6.42104680736602e-05
80,1.8765288593454494,2.3236549235880375,10.212933666699486,28.262890162347187,5.8485786118542834e-05
81,1.8712536827143695,2.3213949874043465,10.189879149046012,,5.299443595088282e-05
82,1.866393812932074,2.321605797857046,10.192027508522738,,4.774310793498184e-05
83,1.8613898024583857,2.3185724318027496,10.161158200878727,,4.27382000051222e-05
84,1.857463414884276,2.316835932433605,10.143528667340112,,3.798580987066949e-05
85,1.8535279376018379,2.3163396939635277,10.138496306921729,,3.34917275869528e-05
86,1.8496772324045498,2.315234035253525,10.127292784950816,,2.926142850097478e-05
87,1.846896354936891,2.314347989857197,10.118323517977096,,2.5300066580543882e-05
88,1.8434794762482245,2.313166454434395,10.106375420261568,,2.1612468134959168e-05
89,1.8401711539675791,2.3128534480929375,10.103212555690034,,1.820312593489563e-05
90,1.837611217569146,2.310988150537014,10.084384623310111,28.324237630684955,1.5076193738655164e-05
91,1.8359387415564723,2.3120986819267273,10.095589869717571,,1.2235481231451773e-05
92,1.8341002592609987,2.3113266490399837,10.087798750214297,,9.684449383897406e-06
93,1.8317293880714312,2.3103941082954407,10.078395851831322,,7.42620623534191e-06
94,1.8306242735642526,2.3103047311306,10.077495113637257,,5.463503107206144e-06
95,1.8293332061212924,2.309654913842678,10.070948710306853,,3.7987312509204493e-06
96,1.8286951968653335,2.3096721321344376,10.071122116332916,,2.4339189345533137e-06
97,1.8281481904495094,2.309992302209139,10.07434710449803,,1.3707289716789952e-06
98,1.8275524839344952,2.309577103704214,10.070165118879315,,6.104566954953946e-07
99,1.8275258722197678,2.3096645176410675,10.071045430132296,,1.5402838066007664e-07
100,1.827234903867874,2.30963072180748,10.070705076508185,28.38236532168299,2.000114767264032e-09
